customer_id,age,gender,tenure_months,monthly_usage_minutes,signup_date,is_churned,monthly_revenue,campaign_group,converted
1765,66,Female,11,583,2023-09-09 19:50:02.101050528,1,35.05,control,0
1766,59,Female,15,547,2023-09-10 04:13:34.007003504,1,19.78,treatment,0
1767,52,Female,12,334,2023-09-10 12:37:05.912956480,0,25.18,treatment,0
1768,67,Male,8,406,2023-09-10 21:00:37.818909456,0,24.39,control,0
1769,35,Male,22,371,2023-09-11 05:24:09.724862432,0,31.13,treatment,1
1770,34,Male,20,413,2023-09-11 13:47:41.630815408,0,31.33,treatment,1
1771,41,Female,6,425,2023-09-11 22:11:13.536768384,0,23.2,control,0
1772,20,Male,3,452,2023-09-12 06:34:45.442721360,0,35.63,treatment,1
1773,49,Male,13,109,2023-09-12 14:58:17.348674336,0,27.78,treatment,0
1774,52,Male,13,436,2023-09-12 23:21:49.254627312,0,39.02,treatment,0
1775,55,Male,2,360,2023-09-13 07:45:21.160580288,1,29.49,control,0
1776,30,Male,5,329,2023-09-13 16:08:53.066533264,1,29.25,control,0
1777,64,Female,17,479,2023-09-14 00:32:24.972486240,1,22.38,treatment,1
1778,42,Male,6,546,2023-09-14 08:55:56.878439216,0,23.38,control,0
1779,26,Female,2,468,2023-09-14 17:19:28.784392200,0,40.54,treatment,0
1780,21,Female,4,348,2023-09-15 01:43:00.690345176,0,32.15,control,1
1781,31,Female,22,292,2023-09-15 10:06:32.596298152,0,33.11,treatment,0
1782,54,Female,11,99,2023-09-15 18:30:04.502251128,1,31.73,control,0
1783,51,Female,8,418,2023-09-16 02:53:36.408204104,1,27.19,treatment,0
1784,28,Male,12,457,2023-09-16 11:17:08.314157080,0,35.37,control,0
1785,58,Male,8,389,2023-09-16 19:40:40.220110056,0,17.3,treatment,0
1786,20,Male,11,493,2023-09-17 04:04:12.126063032,0,26.5,control,1
1787,45,Female,22,267,2023-09-17 12:27:44.032016008,0,20.84,control,0
1788,46,Male,20,382,2023-09-17 20:51:15.937968984,1,25.32,control,0
1789,26,Male,8,374,2023-09-18 05:14:47.843921960,0,14.88,treatment,0
1790,20,Female,8,388,2023-09-18 13:38:19.749874936,0,28.16,treatment,0
1791,42,Female,17,516,2023-09-18 22:01:51.655827912,0,20.73,treatment,1
1792,51,Female,20,389,2023-09-19 06:25:23.561780888,0,23.16,control,0
1793,29,Female,20,370,2023-09-19 14:48:55.467733864,0,24.39,treatment,1
1794,59,Male,23,306,2023-09-19 23:12:27.373686840,1,21.29,control,1
1795,26,Female,16,532,2023-09-20 07:35:59.279639816,0,27.32,control,0
1796,32,Female,14,256,2023-09-20 15:59:31.185592800,0,43.82,control,1
1797,57,Male,11,344,2023-09-21 00:23:03.091545776,0,45.49,treatment,0
1798,42,Male,7,569,2023-09-21 08:46:34.997498752,0,46.91,control,1
1799,22,Female,16,446,2023-09-21 17:10:06.903451728,0,29.53,treatment,0
1800,28,Male,13,397,2023-09-22 01:33:38.809404704,0,31.68,treatment,0
1801,51,Female,15,402,2023-09-22 09:57:10.715357680,0,33.02,control,0
1802,41,Female,16,305,2023-09-22 18:20:42.621310656,0,27.06,treatment,0
1803,32,Male,21,393,2023-09-23 02:44:14.527263632,0,33.39,control,0
1804,55,Male,23,365,2023-09-23 11:07:46.433216608,0,22.52,control,0
1805,25,Female,9,417,2023-09-23 19:31:18.339169584,0,15.0,treatment,0
1806,22,Female,3,249,2023-09-24 03:54:50.245122560,0,35.71,control,0
1807,65,Female,19,439,2023-09-24 12:18:22.151075536,0,27.2,control,1
1808,43,Male,20,501,2023-09-24 20:41:54.057028512,0,22.19,control,1
1809,35,Female,5,379,2023-09-25 05:05:25.962981488,0,23.2,treatment,0
1810,23,Female,10,464,2023-09-25 13:28:57.868934464,0,42.12,treatment,1
1811,54,Female,17,431,2023-09-25 21:52:29.774887440,1,25.58,treatment,0
1812,65,Female,15,339,2023-09-26 06:16:01.680840424,0,17.82,control,0
1813,30,Female,23,294,2023-09-26 14:39:33.586793400,0,20.5,control,0
1814,45,Male,8,308,2023-09-26 23:03:05.492746376,1,30.46,treatment,1
1815,22,Female,15,429,2023-09-27 07:26:37.398699352,0,33.81,treatment,0
1816,30,Female,21,394,2023-09-27 15:50:09.304652328,0,23.64,treatment,1
1817,34,Female,14,527,2023-09-28 00:13:41.210605304,0,28.62,treatment,0
1818,67,Female,20,479,2023-09-28 08:37:13.116558280,0,30.92,treatment,0
1819,57,Male,7,478,2023-09-28 17:00:45.022511256,0,31.08,control,1
1820,62,Male,21,426,2023-09-29 01:24:16.928464232,0,10.84,treatment,1
1821,49,Male,23,303,2023-09-29 09:47:48.834417208,0,31.77,control,1
1822,46,Female,12,432,2023-09-29 18:11:20.740370184,1,21.76,control,1
1823,68,Female,17,406,2023-09-30 02:34:52.646323160,0,27.71,control,0
1824,20,Male,17,286,2023-09-30 10:58:24.552276136,0,25.99,control,0
1825,57,Male,10,520,2023-09-30 19:21:56.458229112,0,21.37,treatment,0
1826,51,Male,19,510,2023-10-01 03:45:28.364182088,0,36.75,control,0
1827,57,Female,14,285,2023-10-01 12:09:00.270135064,0,21.01,treatment,0
1828,44,Female,11,336,2023-10-01 20:32:32.176088048,0,25.82,control,0
1829,30,Male,2,345,2023-10-02 04:56:04.082041024,0,37.03,treatment,0
1830,62,Male,18,460,2023-10-02 13:19:35.987994000,0,25.59,treatment,0
1831,50,Male,7,449,2023-10-02 21:43:07.893946976,0,23.93,control,0
1832,23,Female,12,404,2023-10-03 06:06:39.799899952,0,27.85,treatment,0
1833,41,Female,2,427,2023-10-03 14:30:11.705852928,0,34.32,control,0
1834,36,Female,20,271,2023-10-03 22:53:43.611805904,0,41.57,treatment,1
1835,33,Male,18,438,2023-10-04 07:17:15.517758880,0,22.51,control,0
1836,57,Male,6,389,2023-10-04 15:40:47.423711856,0,23.16,control,0
1837,45,Female,10,332,2023-10-05 00:04:19.329664832,0,27.79,treatment,0
1838,50,Male,20,246,2023-10-05 08:27:51.235617808,0,31.84,treatment,0
1839,65,Female,15,402,2023-10-05 16:51:23.141570784,0,23.84,control,0
1840,58,Male,5,435,2023-10-06 01:14:55.047523760,0,35.51,control,0
1841,30,Male,20,229,2023-10-06 09:38:26.953476736,0,22.66,treatment,0
1842,60,Male,3,401,2023-10-06 18:01:58.859429712,0,14.79,control,1
1843,62,Male,5,412,2023-10-07 02:25:30.765382688,0,34.25,control,0
1844,42,Female,8,344,2023-10-07 10:49:02.671335664,0,35.18,control,0
1845,59,Male,8,437,2023-10-07 19:12:34.577288648,0,38.36,treatment,0
1846,53,Female,8,386,2023-10-08 03:36:06.483241624,0,14.06,control,1
1847,44,Female,12,428,2023-10-08 11:59:38.389194600,0,24.68,control,0
1848,55,Female,23,453,2023-10-08 20:23:10.295147576,0,27.99,treatment,0
1849,24,Male,8,453,2023-10-09 04:46:42.201100552,0,44.06,control,0
1850,22,Female,11,501,2023-10-09 13:10:14.107053528,0,28.73,control,0
1851,60,Female,14,433,2023-10-09 21:33:46.013006504,0,19.23,control,0
1852,62,Female,8,352,2023-10-10 05:57:17.918959480,0,32.37,control,0
1853,68,Male,10,335,2023-10-10 14:20:49.824912456,1,21.3,treatment,0
1854,48,Male,7,293,2023-10-10 22:44:21.730865432,1,20.55,control,0
1855,40,Female,17,415,2023-10-11 07:07:53.636818408,0,34.49,control,1
1856,59,Male,4,532,2023-10-11 15:31:25.542771384,0,32.1,control,0
1857,27,Female,13,364,2023-10-11 23:54:57.448724360,0,11.86,control,0
1858,49,Female,4,444,2023-10-12 08:18:29.354677336,0,30.21,control,1
1859,60,Male,5,324,2023-10-12 16:42:01.260630312,0,31.43,treatment,0
1860,47,Female,22,419,2023-10-13 01:05:33.166583288,0,28.72,treatment,0
1861,56,Male,4,525,2023-10-13 09:29:05.072536272,1,23.71,control,1
1862,48,Male,18,468,2023-10-13 17:52:36.978489248,1,35.04,control,0
1863,35,Female,6,242,2023-10-14 02:16:08.884442224,0,27.05,treatment,0
1864,53,Male,23,457,2023-10-14 10:39:40.790395200,0,38.31,treatment,1
1865,19,Male,22,461,2023-10-14 19:03:12.696348176,0,26.69,treatment,0
1866,31,Female,2,417,2023-10-15 03:26:44.602301152,0,30.52,control,0
1867,30,Female,23,466,2023-10-15 11:50:16.508254128,0,37.18,control,0
1868,46,Male,11,316,2023-10-15 20:13:48.414207104,0,21.91,control,0
1869,29,Male,14,406,2023-10-16 04:37:20.320160080,0,21.05,control,1
1870,56,Female,5,511,2023-10-16 13:00:52.226113056,0,40.86,control,1
1871,19,Male,6,501,2023-10-16 21:24:24.132066032,0,25.26,control,0
1872,49,Male,10,454,2023-10-17 05:47:56.038019008,1,24.98,treatment,0
1873,30,Male,8,311,2023-10-17 14:11:27.943971984,0,15.8,treatment,0
1874,63,Male,14,295,2023-10-17 22:34:59.849924960,0,9.98,control,0
1875,44,Male,3,411,2023-10-18 06:58:31.755877936,0,32.91,control,0
1876,66,Male,12,418,2023-10-18 15:22:03.661830912,0,28.98,control,0
1877,58,Male,16,389,2023-10-18 23:45:35.567783896,0,32.99,treatment,1
1878,34,Female,23,319,2023-10-19 08:09:07.473736872,0,45.0,treatment,0
1879,57,Female,17,443,2023-10-19 16:32:39.379689848,1,24.27,treatment,1
1880,48,Female,1,411,2023-10-20 00:56:11.285642824,0,30.31,treatment,1
1881,51,Female,23,428,2023-10-20 09:19:43.191595800,0,41.82,control,0
1882,41,Female,10,459,2023-10-20 17:43:15.097548776,0,21.26,treatment,0
1883,62,Male,23,372,2023-10-21 02:06:47.003501752,1,27.44,treatment,0
1884,52,Male,10,351,2023-10-21 10:30:18.909454728,0,15.86,control,1
1885,65,Male,21,510,2023-10-21 18:53:50.815407704,0,47.9,control,0
1886,23,Male,2,324,2023-10-22 03:17:22.721360680,0,12.36,control,0
1887,36,Female,9,353,2023-10-22 11:40:54.627313656,0,36.39,treatment,1
1888,47,Male,22,523,2023-10-22 20:04:26.533266632,0,19.44,control,0
1889,24,Male,13,345,2023-10-23 04:27:58.439219608,0,21.59,treatment,0
1890,27,Female,16,390,2023-10-23 12:51:30.345172584,0,38.51,treatment,0
1891,58,Male,18,358,2023-10-23 21:15:02.251125560,0,24.06,treatment,0
1892,49,Male,19,221,2023-10-24 05:38:34.157078536,0,35.21,treatment,1
1893,51,Female,12,387,2023-10-24 14:02:06.063031512,0,41.04,control,0
1894,45,Male,8,298,2023-10-24 22:25:37.968984496,0,31.61,control,0
1895,32,Male,17,425,2023-10-25 06:49:09.874937472,0,37.11,treatment,0
1896,47,Male,15,510,2023-10-25 15:12:41.780890448,0,30.65,control,0
1897,54,Male,10,178,2023-10-25 23:36:13.686843424,0,31.02,treatment,1
1898,46,Male,15,359,2023-10-26 07:59:45.592796400,1,23.43,treatment,0
1899,39,Female,15,445,2023-10-26 16:23:17.498749376,1,30.42,control,0
1900,21,Female,23,181,2023-10-27 00:46:49.404702352,0,35.94,control,0
1901,37,Female,7,533,2023-10-27 09:10:21.310655328,0,34.17,treatment,0
1902,49,Female,13,437,2023-10-27 17:33:53.216608304,0,36.16,control,1
1903,53,Female,17,508,2023-10-28 01:57:25.122561280,1,34.31,treatment,0
1904,67,Female,9,343,2023-10-28 10:20:57.028514256,0,37.45,control,0
1905,21,Male,8,355,2023-10-28 18:44:28.934467232,0,42.45,treatment,0
1906,44,Female,20,383,2023-10-29 03:08:00.840420208,0,18.95,treatment,0
1907,34,Female,21,613,2023-10-29 11:31:32.746373184,1,29.35,control,0
1908,29,Male,18,531,2023-10-29 19:55:04.652326160,0,30.5,control,0
1909,39,Male,13,413,2023-10-30 04:18:36.558279136,0,25.85,treatment,1
1910,34,Female,16,425,2023-10-30 12:42:08.464232120,0,21.25,control,0
1911,27,Male,9,463,2023-10-30 21:05:40.370185096,0,38.42,control,0
1912,18,Female,12,639,2023-10-31 05:29:12.276138072,0,31.66,treatment,0
1913,39,Male,12,438,2023-10-31 13:52:44.182091048,0,28.34,treatment,0
1914,43,Female,6,404,2023-10-31 22:16:16.088044024,0,34.34,control,0
1915,35,Male,19,366,2023-11-01 06:39:47.993997000,1,16.55,control,0
1916,67,Male,7,423,2023-11-01 15:03:19.899949976,0,24.37,treatment,1
1917,31,Female,3,341,2023-11-01 23:26:51.805902952,0,31.03,treatment,0
1918,64,Female,16,449,2023-11-02 07:50:23.711855928,0,29.78,treatment,0
1919,46,Female,18,256,2023-11-02 16:13:55.617808904,0,15.81,treatment,1
1920,29,Female,16,373,2023-11-03 00:37:27.523761880,0,24.96,treatment,0
1921,53,Female,23,473,2023-11-03 09:00:59.429714856,0,19.88,treatment,0
1922,52,Male,7,436,2023-11-03 17:24:31.335667832,0,16.79,treatment,1
1923,69,Female,4,353,2023-11-04 01:48:03.241620808,1,16.92,treatment,0
1924,29,Female,8,376,2023-11-04 10:11:35.147573784,1,18.69,control,0
1925,24,Male,13,503,2023-11-04 18:35:07.053526760,1,28.41,control,0
1926,46,Male,13,278,2023-11-05 02:58:38.959479736,0,15.37,control,0
1927,28,Female,17,279,2023-11-05 11:22:10.865432720,0,27.62,treatment,0
1928,50,Male,17,307,2023-11-05 19:45:42.771385696,0,25.07,control,0
1929,23,Male,5,398,2023-11-06 04:09:14.677338672,0,17.38,treatment,1
1930,64,Female,6,264,2023-11-06 12:32:46.583291648,0,30.04,control,0
1931,32,Male,19,495,2023-11-06 20:56:18.489244624,0,18.07,treatment,0
1932,49,Male,13,307,2023-11-07 05:19:50.395197600,0,31.78,treatment,1
1933,68,Female,14,422,2023-11-07 13:43:22.301150576,0,35.77,control,0
1934,28,Female,22,342,2023-11-07 22:06:54.207103552,0,32.14,treatment,1
1935,40,Male,4,393,2023-11-08 06:30:26.113056528,0,33.15,control,1
1936,43,Male,7,239,2023-11-08 14:53:58.019009504,0,38.25,control,0
1937,51,Female,8,500,2023-11-08 23:17:29.924962480,0,29.79,control,0
1938,63,Male,13,303,2023-11-09 07:41:01.830915456,0,23.39,control,0
1939,51,Male,6,293,2023-11-09 16:04:33.736868432,0,25.13,control,0
1940,46,Male,6,637,2023-11-10 00:28:05.642821408,1,29.0,control,0
1941,21,Female,21,455,2023-11-10 08:51:37.548774384,0,21.65,control,1
1942,34,Male,3,496,2023-11-10 17:15:09.454727360,1,21.46,control,0
1943,52,Male,3,445,2023-11-11 01:38:41.360680344,0,34.22,control,1
1944,30,Female,13,354,2023-11-11 10:02:13.266633320,0,16.68,treatment,1
1945,58,Male,22,269,2023-11-11 18:25:45.172586296,0,23.39,treatment,0
1946,56,Male,2,370,2023-11-12 02:49:17.078539272,0,21.26,control,0
1947,32,Female,16,302,2023-11-12 11:12:48.984492248,0,32.54,treatment,1
1948,46,Female,22,308,2023-11-12 19:36:20.890445224,0,38.61,treatment,1
1949,46,Female,6,241,2023-11-13 03:59:52.796398200,0,33.59,control,0
1950,28,Female,8,411,2023-11-13 12:23:24.702351176,0,24.39,control,0
1951,69,Male,23,557,2023-11-13 20:46:56.608304152,0,27.45,treatment,1
1952,49,Male,8,455,2023-11-14 05:10:28.514257128,0,18.86,control,0
1953,19,Female,6,389,2023-11-14 13:34:00.420210104,0,19.47,control,0
1954,64,Female,14,395,2023-11-14 21:57:32.326163080,0,36.77,control,1
1955,31,Male,3,95,2023-11-15 06:21:04.232116056,0,41.55,treatment,0
1956,37,Female,10,357,2023-11-15 14:44:36.138069032,0,24.28,control,1
1957,39,Male,3,257,2023-11-15 23:08:08.044022008,0,30.38,treatment,0
1958,28,Female,12,413,2023-11-16 07:31:39.949974984,0,35.76,control,0
1959,44,Male,17,374,2023-11-16 15:55:11.855927968,1,22.67,control,1
1960,20,Female,5,313,2023-11-17 00:18:43.761880944,0,21.61,treatment,0
1961,34,Female,20,411,2023-11-17 08:42:15.667833920,0,45.95,control,0
1962,61,Male,9,410,2023-11-17 17:05:47.573786896,0,22.34,treatment,1
1963,45,Female,21,551,2023-11-18 01:29:19.479739872,0,27.11,treatment,0
1964,46,Male,20,468,2023-11-18 09:52:51.385692848,0,25.18,control,1
1965,38,Male,7,421,2023-11-18 18:16:23.291645824,0,14.04,control,0
1966,64,Male,22,305,2023-11-19 02:39:55.197598800,0,30.66,treatment,1
1967,33,Male,4,292,2023-11-19 11:03:27.103551776,0,29.8,treatment,1
1968,54,Male,13,459,2023-11-19 19:26:59.009504752,0,31.45,control,0
1969,37,Female,13,379,2023-11-20 03:50:30.915457728,0,29.32,control,0
1970,23,Female,10,424,2023-11-20 12:14:02.821410704,0,26.32,control,0
1971,36,Male,18,497,2023-11-20 20:37:34.727363680,0,25.86,control,1
1972,22,Female,17,248,2023-11-21 05:01:06.633316656,1,26.31,control,1
1973,20,Male,20,539,2023-11-21 13:24:38.539269632,0,22.09,treatment,1
1974,18,Female,20,496,2023-11-21 21:48:10.445222608,0,23.33,treatment,0
1975,55,Female,13,194,2023-11-22 06:11:42.351175584,0,22.22,treatment,0
1976,32,Female,17,635,2023-11-22 14:35:14.257128568,1,27.0,treatment,0
1977,51,Female,22,432,2023-11-22 22:58:46.163081544,0,32.45,control,0
1978,52,Male,4,352,2023-11-23 07:22:18.069034520,0,30.22,treatment,1
1979,66,Male,1,451,2023-11-23 15:45:49.974987496,0,45.54,control,0
1980,42,Female,1,302,2023-11-24 00:09:21.880940472,0,22.59,control,0
1981,41,Female,15,454,2023-11-24 08:32:53.786893448,0,38.95,control,0
1982,29,Male,13,320,2023-11-24 16:56:25.692846424,0,27.92,control,0
1983,35,Female,17,602,2023-11-25 01:19:57.598799400,1,24.3,control,1
1984,32,Male,8,406,2023-11-25 09:43:29.504752376,0,35.37,treatment,1
1985,61,Male,18,464,2023-11-25 18:07:01.410705352,0,26.18,control,0
1986,33,Male,13,321,2023-11-26 02:30:33.316658328,0,21.55,control,0
1987,44,Female,23,481,2023-11-26 10:54:05.222611304,0,22.87,control,0
1988,25,Male,14,398,2023-11-26 19:17:37.128564280,1,21.26,treatment,0
1989,63,Female,8,258,2023-11-27 03:41:09.034517256,0,34.85,control,0
1990,42,Male,8,376,2023-11-27 12:04:40.940470232,0,34.66,control,1
1991,34,Female,15,593,2023-11-27 20:28:12.846423208,0,42.67,control,0
1992,46,Female,13,485,2023-11-28 04:51:44.752376192,0,33.32,treatment,1
1993,25,Female,7,362,2023-11-28 13:15:16.658329168,0,35.24,control,0
1994,32,Male,5,213,2023-11-28 21:38:48.564282144,1,26.55,treatment,0
1995,44,Male,17,316,2023-11-29 06:02:20.470235120,1,27.06,treatment,0
1996,63,Female,16,259,2023-11-29 14:25:52.376188096,0,38.72,control,0
1997,67,Female,23,215,2023-11-29 22:49:24.282141072,0,31.45,treatment,0
1998,69,Female,2,478,2023-11-30 07:12:56.188094048,0,25.83,treatment,1
1999,24,Male,22,406,2023-11-30 15:36:28.094047024,1,24.87,control,0
2000,20,Male,18,579,2023-12-01 00:00:00.000000000,0,36.01,control,0
